"AGE","ECONPRIM","ETHGROUP","MSTATUS","QUALNUM","SEX","SOCLASS","HHSPTYPE","TENURE","COBIRTH_dv","COBIRTH"
51,"Ret","White","Married","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
51,"Unemp","White","Divorced","0","Female",NA,"Terraced","Rent LA","UK","1"
51,"Other","White","Married","0","Female",NA,"Terraced","Rent LA","other","6"
51,"Perm sick","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
51,"Other","White","Married","0","Female",NA,"Terraced","Own-occ buy","other","6"
51,"Other","White","Remarried","0","Female",NA,"Semi-det","Rent LA","UK","1"
51,"Perm sick","White","Divorced","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
51,"Other","Bangladeshi","Married","0","Female",NA,"Terraced","Rent HsAssoc","other","16"
51,"Other","Pakistani","Married","0","Female",NA,"Semi-det","Own-occ buy","other","17"
51,"Perm sick","White","Married","0","Male",NA,"Terraced","Rent LA","UK","1"
51,"Emp PT","White","Married","0","Female","Not stated","Terraced","Own-occ buy","UK","1"
51,"Emp FT","White","Single","0","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
51,"Unemp","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ buy","other","6"
51,"Self-emp w","Pakistani","Married","0","Female","II Manag Tech","Semi-det","Own-occ outr","other","18"
51,"Emp FT","White","Married","2+","Female","II Manag Tech","Flat-res","Own-occ buy","UK","3"
51,"Emp PT","White","Married","1","Female","II Manag Tech","Detached","Own-occ buy","UK","2"
51,"Emp FT","White","Married","2+","Male","I Prof","Detached","Own-occ buy","UK","1"
51,"Emp FT","White","Married","2+","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
51,"Emp FT","White","Single","2+","Female","II Manag Tech","Flat-res","Rent priv unf","UK","1"
51,"Emp FT","White","Married","2+","Female","II Manag Tech","Semi-det","Own-occ outr","other","6"
51,"Emp FT","White","Married","0","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
51,"Unemp","White","Married","1","Female","II Manag Tech","Semi-det","Own-occ outr","other","6"
51,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
51,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
51,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
51,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
51,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Own-occ outr","UK","1"
51,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
51,"Emp FT","White","Single","0","Male","IV Part Skill","Semi-det","Rent LA","UK","1"
51,"Emp FT","White","Divorced","1","Male","IV Part Skill","Terraced","Own-occ outr","UK","1"
51,"Emp PT","White","Married","0","Female","IV Part Skill","Terraced","Rent LA","UK","1"
51,"Unemp","White","Married","0","Female","IIIM Skilled","Terraced","Rent LA","UK","1"
51,"Emp FT","White","Divorced","0","Female","IIIM Skilled","Flat-res","Rent HsAssoc","other","6"
51,"Unemp","Bangladeshi","Married","0","Male","IIIM Skilled","Terraced","Rent LA","other","16"
51,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ outr","UK","2"
51,"Emp PT","White","Divorced","0","Female","IV Part Skill","Terraced","Rent LA","UK","1"
51,"Other","White","Married","1","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
51,"Emp PT","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
51,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Rent LA","UK","1"
51,"Emp PT","White","Widowed","0","Female","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
51,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
51,"Emp FT","White","Married","0","Female","IV Part Skill","Terraced","Rent HsAssoc","UK","1"
51,"Emp PT","Indian","Married","0","Female","IV Part Skill","Semi-det","Own-occ buy","other","10"
51,"Unemp","White","Married","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
51,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
51,"Emp FT","White","Single","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
51,"Emp FT","White","Remarried","0","Male","V Unskill","Terraced","Own-occ outr","UK","1"
51,"Emp FT","Black Car","Divorced","0","Male","V Unskill","Semi-det","Rent LA","other","14"
51,"Unemp","White","Single","0","Male","V Unskill","Semi-det","Own-occ buy","UK","1"
51,"Unemp","White","Married","0","Male","V Unskill","Terraced","Rent priv unf","other","6"
51,"Emp FT","White","Remarried","0","Male","V Unskill","Semi-det","Own-occ buy","UK","1"
51,"Unemp","White","Married","0","Male","V Unskill","Semi-det","Rent LA","other","6"
51,"Perm sick","White","Divorced","0","Male","V Unskill",NA,NA,"UK","1"
51,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","1"
51,"Emp FT","White","Divorced","0","Male","V Unskill","Flat-res","Rent LA","UK","1"
51,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","UK","1"
51,"Emp PT","White","Divorced","0","Female","V Unskill","Semi-det","Own-occ buy","UK","1"
51,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","1"
51,"Other","White","Divorced","0","Female","V Unskill","Terraced","Rent LA","UK","1"
52,"Perm sick","White","Widowed","0","Female",NA,"Terraced","Rent LA","UK","1"
52,"Other","White","Remarried","0","Female",NA,"Terraced","Rent LA","UK","1"
52,"Other","Chinese","Married","0","Female",NA,"Terraced","Rent LA","other","41"
52,"Perm sick","White","Remarried","2+","Male",NA,NA,NA,"UK","1"
52,"Perm sick","White","Married","0","Female",NA,NA,NA,"other","6"
52,"Perm sick","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
52,"Perm sick","White","Divorced","0","Male",NA,"Flat-res","Rent LA","UK","1"
52,"Other","White","Widowed","0","Male",NA,"Semi-det","Rent LA","UK","1"
52,"Other","White","Married","0","Female",NA,"Terraced","Own-occ outr","UK","4"
52,"Perm sick","White","Married","0","Male",NA,"Terraced","Own-occ outr","UK","4"
52,"Other","White","Single","0","Male",NA,NA,NA,"UK","1"
52,"Other","White","Married","2+","Female",NA,"Semi-det","Own-occ outr","UK","1"
52,"Other","White","Married","0","Female",NA,"Detached","Rent LA","other","6"
52,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
52,"Other","White","Married","0","Female",NA,"Terraced","Own-occ buy","UK","1"
52,"Unemp","White","Married","0","Male",NA,"Terraced","Own-occ buy","UK","1"
52,"Other","White","Married","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
52,"Perm sick","Black Car","Single","0","Male",NA,"Flat-res","Rent LA","other","14"
52,"Perm sick","White","Widowed","0","Male",NA,"Semi-det","Own-occ buy","other","6"
52,"Other","White","Widowed","0","Female",NA,"Semi-det","Rent LA","UK","1"
52,"Emp FT","White","Single","0","Male","II Manag Tech","Conv Flat","Rent priv furn","UK","1"
52,"Emp FT","White","Married","2+","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
52,"Emp FT","White","Remarried","0","Female","II Manag Tech","Terraced","Rent LA","UK","1"
52,"Emp FT","White","Single","0","Male","II Manag Tech","Flat-res","Own-occ buy","other","28"
52,"Emp FT","White","Remarried","0","Female","II Manag Tech","Terraced","Own-occ buy","other","6"
52,"Emp FT","White","Divorced","2+","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
52,"Emp FT","White","Remarried","1","Female","II Manag Tech","Semi-det","Own-occ outr","other","13"
52,"Emp FT","Indian","Divorced","2+","Female","II Manag Tech","Terraced","Own-occ buy","other","10"
52,"Emp FT","White","Married","0","Male","I Prof","Detached","Rent job","UK","1"
52,"Emp FT","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
52,"Emp FT","White","Remarried","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","4"
52,"Emp FT","White","Divorced","1","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
52,"Gov scheme","Black Afr","Married","0","Female","II Manag Tech","Terraced","Rent LA","other","11"
52,"Emp PT","White","Divorced","0","Female","II Manag Tech","Terraced","Rent LA","UK","1"
52,"Emp FT","White","Divorced","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
52,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
52,"Emp FT","White","Remarried","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
52,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","UK","1"
52,"Emp PT","White","Married","0","Female","IIIN Skilled","Detached","Own-occ buy","UK","1"
52,"Emp FT","White","Married","1","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
52,"Emp FT","White","Married","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
52,"Self-emp wo","White","Married","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
52,"Unemp","White","Divorced","0","Male","IIIM Skilled","Flat-res","Rent LA","UK","1"
52,"Emp PT","White","Married","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
52,"Emp FT","White","Married","0","Female","IIIM Skilled","Terraced","Own-occ outr","other","6"
52,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent HsAssoc","UK","1"
52,"Emp FT","White","Remarried","0","Male","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
52,"Emp PT","White","Remarried","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
52,"Other","White","Married","0","Female","IIIN Skilled","Terraced","Rent priv unf","UK","1"
52,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
52,"Perm sick","White","Single","0","Male","IV Part Skill","Terraced","Own-occ outr","UK","1"
52,"Emp FT","White","Single","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
52,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
52,"Emp FT","White","Single","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","2"
52,"Unemp","White","Married","0","Male","IIIM Skilled","Terraced","Own-occ outr","UK","1"
52,"Perm sick","Black Car","Married","0","Male","IIIM Skilled","Terraced","Rent HsAssoc","other","14"
52,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Rent LA","UK","1"
52,"Emp FT","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ outr","UK","1"
52,"Emp FT","Pakistani","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","other","18"
52,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","6"
52,"Perm sick","White","Married","0","Male","IV Part Skill","Detached","Own-occ outr","UK","1"
52,"Self-emp wo","White","Single","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","5"
52,"Perm sick","White","Remarried","0","Female","IIIM Skilled","Terraced","Own-occ outr","other","6"
52,"Emp PT","White","Widowed","0","Female","IV Part Skill","Semi-det","Own-occ outr","UK","1"
52,"Perm sick","Black Car","Remarried","0","Female","V Unskill","Semi-det","Own-occ buy","other","14"
52,"Emp PT","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
52,"Perm sick","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
52,"Ret","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
53,"Other","White","Widowed","0","Female",NA,"Terraced","Rent LA","other","39"
53,"Other","White","Remarried","0","Female",NA,"Semi-det","Rent LA","UK","1"
53,"Other","White","Married","0","Female",NA,"Non perm acc","Own-occ outr","UK","1"
53,"Ret","White","Divorced","0","Female",NA,NA,NA,"other","6"
53,"Unemp","Pakistani","Divorced","2+","Female",NA,"Semi-det","Own-occ buy","other","18"
53,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
53,"Perm sick","White","Married","0","Female",NA,"Flat-res","Rent LA","UK","1"
53,"Perm sick","Pakistani","Married","0","Female",NA,"Terraced","Rent LA","other","18"
53,"Other","Pakistani","Married","0","Female",NA,"Terraced","Own-occ outr","other","18"
53,"Other","Pakistani","Married","0","Female",NA,"Terraced","Own-occ buy","other","18"
53,"Emp FT","White","Married","0","Male","II Manag Tech","Terraced","Rent HsAssoc","UK","1"
53,"Self-emp wo","White","Married","0","Male","II Manag Tech","Detached","Own-occ buy","UK","1"
53,"Emp FT","White","Married","0","Female","II Manag Tech","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Married","1","Male","I Prof","Semi-det","Own-occ outr","UK","1"
53,"Emp FT","Pakistani","Married","1","Female","I Prof","Semi-det","Own-occ buy","other","13"
53,"Emp FT","White","Married","2+","Male","I Prof","Detached","Own-occ outr","UK","1"
53,"Emp FT","White","Married","2+","Male","I Prof","Detached","Own-occ buy","UK","4"
53,"Emp PT","White","Single","1","Male","I Prof","Semi-det","Own-occ outr","UK","1"
53,"Emp FT","Pakistani","Married","0","Male","IIIN Skilled","Detached","Own-occ buy","other","18"
53,"Ret","White","Single","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
53,"Unemp","White","Single","0","Male","IV Part Skill","Flat-res","Rent LA","UK","1"
53,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
53,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","other","6"
53,"Self-emp wo","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
53,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","other","6"
53,"Self-emp wo","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
53,"Emp FT","White","Single","0","Female","IIIM Skilled","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
53,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
53,"Unemp","White","Divorced","0","Male","IIIM Skilled","Oth NotSC bedsit","Rent priv furn","UK","1"
53,"Unemp","Black Car","Married","0","Male","IIIM Skilled","Terraced","Rent LA","other","14"
53,"Self-emp wo","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ outr","UK","1"
53,"Emp FT","White","Married","0","Female","IIIM Skilled","Terraced","Own-occ outr","UK","1"
53,"Emp FT","White","Single","0","Female","IIIM Skilled","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Single","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
53,"Emp FT","White","Widowed","0","Male","IIIM Skilled","Semi-det","Rent job","UK","1"
53,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
53,"Emp FT","Black Car","Single","0","Male","IIIM Skilled","Terraced","Own-occ buy","other","14"
53,"Unemp","White","Divorced","0","Male","IIIM Skilled","Oth NotSC bedsit","Rent priv furn","UK","1"
53,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Flat-res","Rent LA","UK","1"
53,"Emp PT","White","Widowed","0","Female","IV Part Skill","Terraced","Rent LA","UK","1"
53,"Perm sick","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","40"
53,"Perm sick","White","Divorced","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
53,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Remarried","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
53,"Emp FT","White","Married","0","Female","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
53,"Emp FT","Black Car","Married","0","Female","II Manag Tech","Terraced","Own-occ outr","other","14"
53,"Emp PT","White","Married","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
53,"Perm sick","White","Married","0","Male","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
53,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
53,"Emp PT","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ outr","UK","1"
53,"Perm sick","Black Car","Divorced","0","Female","IIIM Skilled","Terraced","Rent LA","other","14"
53,"Perm sick","Black Car","Remarried","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
53,"Perm sick","White","Remarried","0","Female","IV Part Skill","Terraced","Rent HsAssoc","UK","1"
53,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Flat-res","Rent LA","UK","1"
53,"Emp FT","Pakistani","Married","0","Male","IIIM Skilled","Terraced","Own-occ buy","other","18"
53,"Perm sick","White","Married","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
53,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Single","0","Male","IIIM Skilled","Terraced","Rent LA","other","6"
53,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
53,"Emp FT","White","Divorced","0","Male","IV Part Skill","Flat-res","Rent LA","other","6"
53,"Self-emp wo","White","Single","0","Male","IV Part Skill","Terraced","Own-occ outr","UK","1"
53,"Emp FT","White","Single","0","Female","V Unskill","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Married","0","Male","V Unskill","Terraced","Own-occ buy","other","6"
53,"Emp FT","White","Married","0","Male","V Unskill","Semi-det","Rent LA","other","6"
53,"Emp FT","White","Married","0","Female","V Unskill","Flat-res","Rent LA","UK","1"
53,"Emp PT","White","Widowed","0","Female","V Unskill","Terraced","Own-occ buy","UK","1"
53,"Emp FT","White","Single","0","Female","V Unskill","Flat-res","Rent LA","UK","1"
53,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","1"
53,"Emp FT","White","Married","0","Male","V Unskill","Flat-res","Rent LA","other","6"
53,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","1"
53,"Emp PT","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
53,"Perm sick","White","Married","0","Male","V Unskill","Flat-res","Rent LA","UK","1"
54,"Other","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
54,"Perm sick","Chinese","Married","0","Male",NA,"Terraced","Rent LA","other","41"
54,"Other","Pakistani","Widowed","0","Female",NA,"Terraced","Rent LA","other","18"
54,"Gov scheme","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
54,"Perm sick","White","Married","0","Female",NA,"Semi-det","Rent LA","UK","1"
54,"Perm sick","White","Married","0","Male",NA,NA,NA,"UK","4"
54,"Perm sick","White","Divorced","0","Female",NA,"Flat-res","Rent LA","UK","1"
54,"Perm sick","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
54,"Gov scheme","White","Divorced","0","Male",NA,"Terraced","Rent LA","UK","1"
54,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
54,"Perm sick","White","Married","0","Male",NA,"Semi-det","Rent LA","UK","4"
54,"Other","Pakistani","Married","0","Female",NA,"Semi-det","Own-occ buy","other","18"
54,"Perm sick","White","Divorced","0","Female",NA,"Flat-res","Rent LA","other","33"
54,"Other","White","Married","0","Female",NA,"Flat-res","Rent LA","UK","1"
54,"Perm sick","Black Car","Divorced","0","Female",NA,"Terraced","Rent LA","other","14"
54,"Other","White","Married","0","Female",NA,"Terraced","Own-occ outr","UK","1"
54,"Unemp","White","Married","0","Male",NA,"Semi-det","Rent LA","UK","1"
54,"Unemp","White","Divorced","0","Male",NA,"Terraced","Own-occ outr","UK","2"
54,"Unemp","White","Married","0","Male",NA,"Semi-det","Rent LA","UK","1"
54,"Perm sick","White","Single","0","Male",NA,"Flat-res","Rent LA","other","6"
54,"Other","Pakistani","Married","0","Female",NA,"Detached","Rent priv furn","other","18"
54,"Other","White","Widowed","0","Female",NA,"Terraced","Rent priv unf","UK","1"
54,"Unemp","White","Married","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
54,"Perm sick","White","Single","0","Male",NA,"Terraced","Rent LA","UK","2"
54,"Emp FT","Indian","Married","2+","Male","II Manag Tech","Detached","Own-occ buy","other","13"
54,"Ret","White","Married","0","Male","II Manag Tech",NA,NA,"other","36"
54,"Self-emp wo","Other","Married","0","Male","IIIN Skilled","Flat-comm","Own-occ buy","other","20"
54,"Self-emp wo","White","Married","0","Female","II Manag Tech","Flat-comm","Rent priv unf","UK","1"
54,"Other","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
54,"Perm sick","White","Married","0","Female","II Manag Tech","Terraced","Rent LA","other","6"
54,"Emp FT","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
54,"Unemp","Black Afr","Married","2+","Male","II Manag Tech","Flat-res","Rent LA","other","11"
54,"Emp FT","White","Married","2+","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
54,"Student","Chinese","Married","1","Female","II Manag Tech","Flat-res","Own-occ outr","other","41"
54,"Emp FT","White","Single","2+","Male","I Prof","Detached","Rent job","UK","1"
54,"Emp FT","White","Single","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","4"
54,"Self-emp wo","White","Divorced","0","Male","IIIN Skilled","Detached","Own-occ buy","UK","1"
54,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
54,"Emp FT","White","Divorced","0","Female","IIIN Skilled","Terraced","Rent priv unf","UK","1"
54,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
54,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
54,"Emp PT","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
54,"Perm sick","White","Single","0","Male","IV Part Skill","Terraced","Rent priv furn","UK","1"
54,"Unemp","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
54,"Emp FT","White","Single","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
54,"Emp FT","White","Married","0","Female","IIIN Skilled","Flat-comm","Rent job","UK","1"
54,"Emp PT","White","Married","0","Female","IIIN Skilled","Detached","Own-occ outr","UK","1"
54,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","other","6"
54,"Self-emp wo","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
54,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
54,"Emp FT","Black Car","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","14"
54,"Unemp","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
54,"Ret","White","Single","0","Male","IV Part Skill","Terraced","Own-occ outr","UK","1"
54,"Gov scheme","White","Married","0","Male","IIIN Skilled","Semi-det","Own-occ buy","other","6"
54,"Perm sick","White","Remarried","0","Male","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
54,"Emp FT","White","Remarried","0","Male","IV Part Skill","Semi-det","Own-occ outr","UK","1"
54,"Other","White","Married","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
54,"Emp PT","White","Married","0","Female","IV Part Skill","Terraced","Rent LA","UK","4"
54,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
54,"Emp FT","White","Married","0","Female","IV Part Skill","Detached","Rent job","UK","1"
54,"Perm sick","Pakistani","Married","0","Male","IIIM Skilled","Terraced","Own-occ buy","other","18"
54,"Perm sick","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
54,"Ret","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
54,"Emp FT","White","Married","0","Male","IIIM Skilled","Flat-res","Rent job","UK","2"
54,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Flat-res","Rent LA","other","38"
54,"Emp PT","White","Married","0","Female","IIIM Skilled","Terraced","Rent LA","UK","1"
54,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
54,"Unemp","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
54,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","6"
54,"Perm sick","White","Single","0","Male","IV Part Skill","Flat-res","Rent LA","other","6"
54,"Perm sick","Black Car","Divorced","0","Male","V Unskill","Terraced","Own-occ buy","other","14"
54,"Emp FT","White","Single","0","Male","IV Part Skill","Flat-res","Rent LA","UK","1"
54,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Own-occ outr","UK","1"
54,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
54,"Emp PT","White","Married","0","Female","V Unskill","Semi-det","Own-occ outr","UK","1"
54,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","UK","1"
54,"Emp FT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","2"
54,"Emp FT","White","Married","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
54,"Emp PT","Chinese","Married","0","Female","V Unskill","Flat-comm","Own-occ outr","other","20"
54,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","UK","1"
54,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","4"
54,"Emp PT","White","Remarried","0","Female","V Unskill","Terraced","Rent HsAssoc","UK","1"
54,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
54,"Emp FT","Black Car","Remarried","0","Male","Inad descr","Semi-det","Own-occ buy","other","14"
55,"Ret","White","Married","0","Male",NA,"Terraced","Own-occ buy","UK","1"
55,"Unemp","White","Married","0","Male",NA,"Semi-det","Rent LA","UK","1"
55,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ buy","other","6"
55,"Unemp","White","Married","0","Male",NA,"Terraced","Rent LA","UK","1"
55,"Perm sick","White","Divorced","0","Male",NA,"Flat-res","Rent LA","UK","1"
55,"Perm sick","White","Widowed","0","Female",NA,"Terraced","Rent LA","UK","1"
55,"Perm sick","White","Divorced","0","Female",NA,"Terraced","Rent LA","UK","1"
55,"Perm sick","White","Single","0","Male",NA,"Flat-res","Rent LA","UK","3"
55,"Other","Other Asian","Married","0","Female",NA,"Detached","Own-occ buy","other","12"
55,"Other","White","Divorced","0","Female",NA,"Flat-res","Rent LA","other","6"
55,"Ret","White","Married","0","Female",NA,"Terraced","Own-occ outr","UK","1"
55,"Other","Pakistani","Widowed","0","Female",NA,"Terraced","Own-occ buy","other","18"
55,"Perm sick","White","Remarried","0","Male",NA,"Terraced","Rent LA","UK","1"
55,"Perm sick","White","Married","0","Male",NA,"Flat-res","Rent HsAssoc","UK","1"
55,"Perm sick","White","Widowed","0","Female",NA,"Semi-det","Rent HsAssoc","UK","1"
55,"Unemp","White","Single","0","Male",NA,"Semi-det","Rent priv furn","UK","1"
55,"Other","Other","Married","0","Female",NA,"Semi-det","Rent priv furn","other","32"
55,"Perm sick","White","Remarried","0","Male",NA,"Terraced","Rent LA","UK","1"
55,"Ret","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
55,"Perm sick","White","Married","0","Female",NA,"Terraced","Own-occ buy","other","6"
55,"Emp FT","White","Married","0","Male","II Manag Tech","Detached","Own-occ buy","UK","1"
55,"Self-emp wo","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
55,"Perm sick","White","Married","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
55,"Self-emp wo","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","other","23"
55,"Ret","White","Divorced","2+","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
